variant,scenario,time_s,R_Pa_s_m3,Q_m3_s,Q0_m3_s,c_min_kg_m3,c_max_kg_m3,solids_min,solids_max,weighted_mu_Pa_s,dilute_cell_fraction,dilute_resistance_fraction,upstream_resistance_fraction
primary,layered_3bar,12.1,1245243819171.6982,2.409166746152185e-07,3.3756066923442336e-07,0.7064623913716668,177.98240037813312,0.000731549822730045,0.15571753363765806,0.0004381034449571669,0.15234375,0.1780405179640453,0.7688504565248463
primary,layered_3bar,12.2,1244566418907.024,2.4104780222453655e-07,3.3756066923442336e-07,0.696029216647253,178.05039773972464,0.0007207539387024896,0.1557677580024491,0.0004378651210361807,0.15234375,0.178102973227726,0.7686414805883827
primary,layered_3bar,12.3,1243877910342.7988,2.4118122647368453e-07,3.3756066923442336e-07,0.6857486709707297,178.1160928449668,0.0007101157616900677,0.15581627619437557,0.0004376228889775064,0.154296875,0.18050866771975058,0.7684330770548081
primary,layered_3bar,12.4,1243182013154.5613,2.4131623272022183e-07,3.3756066923442336e-07,0.6756185637322528,178.17956434600526,0.0006996330348871324,0.15586314687836372,0.00043737805744266227,0.154296875,0.1805748733772218,0.7682258434348614
primary,layered_3bar,12.5,1242473503831.8389,2.4145384112803035e-07,3.3756066923442336e-07,0.6656367345365783,178.24088816152062,0.000689303532418813,0.1559084266555188,0.00043712878868879256,0.15625,0.18298731885996786,0.768018715364897
primary,layered_3bar,12.6,1241760754543.2878,2.4159243147472333e-07,3.3756066923442336e-07,0.655801052821939,178.30013757470152,0.0006791250589567641,0.155952170138746,0.0004368780282241369,0.15625,0.1830571260938686,0.7678131686452696
primary,layered_3bar,12.7,1241033959374.4548,2.4173391689556624e-07,3.3756066923442336e-07,0.6461094174826809,178.35738332770245,0.0006690954493385166,0.15599443002554408,0.00043662232611797774,0.158203125,0.18547623736528948,0.7676072878379634
primary,layered_3bar,12.8,1240305888730.9978,2.418758168655806e-07,3.3756066923442336e-07,0.6365597564956543,178.41269371235248,0.0006592125681904333,0.1560352571678163,0.00043636617527252896,0.158203125,0.18554950447075874,0.7674033839165224
primary,layered_3bar,12.9,1239564048436.2239,2.420205719732401e-07,3.3756066923442336e-07,0.6271500265503537,178.4661346575436,0.0006494743095542724,0.15607470063902887,0.00043610517996884245,0.158203125,0.18562504040550817,0.7671990402624296
primary,layered_3bar,13.0,1238820441336.0195,2.4216584582384004e-07,3.3756066923442336e-07,0.6178782126827994,178.51776981337724,0.0006398785965173568,0.15611280779879042,0.00043584356306516583,0.16015625,0.18805178970539202,0.7669964370247867
primary,layered_3bar,13.1,1238065474675.0837,2.423135174484464e-07,3.3756066923442336e-07,0.6087423279131526,178.56766063200524,0.0006304233808463475,0.15614962435481766,0.0004355779496247363,0.16015625,0.18813057136291386,0.7667937027022719
primary,layered_3bar,13.2,1237307229660.55,2.424620117044848e-07,3.3756066923442336e-07,0.5997404128870564,178.61586644566833,0.0006211066426246236,0.15618519442267123,0.0004353111827892986,0.162109375,0.19056377124821622,0.7665922918365854
primary,layered_3bar,13.3,1236540413417.341,2.4261236975741923e-07,3.3756066923442336e-07,0.5908705355206888,178.66244454163464,0.0006119263898932574,0.15621956058305322,0.000435041400412043,0.162109375,0.1906456742328312,0.7663911437896413
primary,layered_3bar,13.4,1235768869809.2354,2.427638430852452e-07,3.3756066923442336e-07,0.582130790649521,178.70745023448688,0.0006028806582955856,0.15625276393700824,0.00043476995484657084,0.1640625,0.19308524756816797,0.76619092294427
primary,layered_3bar,13.5,1234991383394.187,2.429166745888505e-07,3.3756066923442336e-07,0.5735192996807641,178.7509369357128,0.0005939675107253676,0.1562848441590041,0.0004344964184743392,0.1640625,0.19317015463982118,0.7659913413931482
primary,layered_3bar,13.6,1234207780401.1255,2.4307090326597847e-07,3.3756066923442336e-07,0.5650342102494956,178.79295622070146,0.0005851850369785251,0.156315839547977,0.00043422073015896386,0.166015625,0.19561602741309622,0.7657923093878316
primary,layered_3bar,13.7,1233420706827.9026,2.43226012291894e-07,3.3756066923442336e-07,0.5566736958784481,178.83355789332285,0.0005765313534084522,0.15634578707648072,0.00043394382081915836,0.166015625,0.19570382908219633,0.7655942745256843
primary,layered_3bar,13.8,1232626255901.215,2.4338277605539057e-07,3.3756066923442336e-07,0.548435955641447,178.87279004810804,0.0005680046025848907,0.15637472243796022,0.0004336643159684033,0.16796875,0.1981559198763604,0.7653964416923938
primary,layered_3bar,13.9,1231830510890.4917,2.4353999787124095e-07,3.3756066923442336e-07,0.5403192138304814,178.9106991301773,0.0005596029529563553,0.15640268009226585,0.0004333843558311691,0.16796875,0.1982465265630536,0.7651999168736092
primary,layered_3bar,14.0,1231026289359.7595,2.4369910098022846e-07,3.3756066923442336e-07,0.5323217196263914,178.94732999296488,0.0005513245985161006,0.15642969330945106,0.0004331014134726542,0.169921875,0.20070476436369808,0.7650032817462132
primary,layered_3bar,14.1,1230222729592.4912,2.438582809304575e-07,3.3756066923442336e-07,0.5244417467731542,178.98272595386743,0.0005431677584716171,0.1564557942119531,0.00043281870393669893,0.169921875,0.20079809017735492,0.7648082310203171
primary,layered_3bar,14.2,1229409684922.723,2.4401955156133095e-07,3.3756066923442336e-07,0.5166775932557535,179.01692884787792,0.0005351306769176439,0.15648101381520915,0.0004325326574089061,0.171875,0.20326241512132495,0.7646127783271691
primary,layered_3bar,14.3,1228599107375.949,2.441805453047595e-07,3.3756066923442336e-07,0.5090275809816086,179.0499790792501,0.0005272116225126794,0.15650538206674539,0.000432247478867821,0.171875,0.20335837843608984,0.7644191639148393
primary,layered_3bar,14.4,1227778272058.5232,2.4434379303439914e-07,3.3756066923442336e-07,0.5014900554655513,179.08191567133196,0.0005194088881589835,0.15652892788384745,0.0004319586914233301,0.171875,0.2034563041571471,0.7642249035698914
primary,layered_3bar,14.5,1226961205258.6064,2.4450650820436416e-07,3.3756066923442336e-07,0.4940633855183229,179.11277631459672,0.0005117207906860481,0.1565516791898372,0.0004316712298240091,0.173828125,0.20592726615645118,0.7640326439518368
primary,layered_3bar,14.6,1226134498410.5698,2.4467136385844137e-07,3.3756066923442336e-07,0.4867459629385771,179.14259741291647,0.0005041456705375233,0.15657366294899394,0.0004313803766492987,0.173828125,0.20602771405668624,0.7638397642518236
primary,layered_3bar,14.7,1225310409873.8828,2.448359187863898e-07,3.3756066923442336e-07,0.4795362022083652,179.17141412824205,0.0004966818914615835,0.15659490520024474,0.00043109044465259753,0.17578125,0.2085046448159973,0.7636485798060324
primary,layered_3bar,14.8,1224478417152.618,2.450022767225372e-07,3.3756066923442336e-07,0.4724325401920819,179.19926042361885,0.0004893278402047122,0.1566154310895758,0.00043079773179447806,0.17578125,0.2086075570372469,0.7634570197761101
primary,layered_3bar,14.9,1223647945267.407,2.4516855616869457e-07,3.3756066923442336e-07,0.4654334358388504,179.22616910471643,0.0004820819262088904,0.15663526490129953,0.00043050555399905396,0.177734375,0.21109042234480555,0.763266860944834
primary,layered_3bar,15.0,1222811177469.3237,2.453363246326116e-07,3.3756066923442336e-07,0.4585373698883264,179.25217185984334,0.00047494258131216947,0.15665443008816024,0.000430211161166642,0.177734375,0.21119575003471053,0.7630765508302133
primary,layered_3bar,15.1,1221974886922.7764,2.455042269775866e-07,3.3756066923442336e-07,0.4517428445798926,179.27729929855738,0.00046790825945260627,0.15667294930036144,0.0004299169362415416,0.1796875,0.2136845223990232,0.7628873595638189
primary,layered_3bar,15.2,1221133787549.2185,2.4567332675487724e-07,3.3756066923442336e-07,0.4450483833652283,179.30158098891977,0.00046097743637554556,0.15669084441355494,0.0004296210194681083,0.1796875,0.21379222505726234,0.7626982222108747
primary,layered_3bar,15.3,1220292177243.453,2.458427625732037e-07,3.3756066923442336e-07,0.4384525306242232,179.32504549338879,0.0004541486093442246,0.15670813655579016,0.0004293249229377817,0.181640625,0.2162868832117971,0.7625099335734961
primary,layered_3bar,15.4,1219447130472.5054,2.460131255413734e-07,3.3756066923442336e-07,0.4319538513842166,179.34772040348346,0.000447420296853682,0.15672484613352275,0.00042902761738540545,0.181640625,0.21639692788514517,0.7623218861804246
primary,layered_3bar,15.5,1218600641625.8376,2.4618401611847567e-07,3.3756066923442336e-07,0.4255509310425347,179.36963237319165,0.0004407910383479488,0.15674099285666573,0.00042872980447990585,0.18359375,0.21889745614804962,0.7621344302191663
primary,layered_3bar,15.6,1217751980266.7073,2.4635558378176086e-07,3.3756066923442336e-07,0.4192423750923029,179.3908071512613,0.0004342593939404986,0.1567565957627883,0.00042843122723799313,0.18359375,0.21900981654223592,0.7619473862496996
primary,layered_3bar,15.7,1216901075982.2566,2.4652784513141006e-07,3.3756066923442336e-07,0.41302680885150794,179.4112696122636,0.0004278239441379382,0.15677167324038122,0.0004281318608869161,0.185546875,0.22151619104963485,0.7617607039648516
primary,layered_3bar,15.8,1216049017370.4224,2.467005817320739e-07,3.3756066923442336e-07,0.40690287719528423,179.43104378657057,0.00042148328956691163,0.15678624305129682,0.00042783208841874336,0.185546875,0.22163085967012913,0.7615745610119379
primary,layered_3bar,15.9,1215194106531.1987,2.4687414001402403e-07,3.3756066923442336e-07,0.40086924429139936,179.45015288941536,0.000415236050704198,0.15680032235248875,0.0004275313124758889,0.1875,0.2241430623412036,0.7613885899798354
primary,layered_3bar,16.0,1214338842919.4048,2.4704801443950097e-07,3.3756066923442336e-07,0.39492459333891317,179.4686193488014,0.0004090808676099788,0.15681392771688088,0.0004272304124200888,0.1875,0.22426003491800875,0.7612032477297918
primary,layered_3bar,16.1,1213480241024.1719,2.4722281406642544e-07,3.3756066923442336e-07,0.389067626309985,179.48646483247478,0.00040301639966425245,0.15682707515352512,0.0004269283378846789,0.189453125,0.22677806141150042,0.7610179146994466
primary,layered_3bar,16.2,1212621991474.4631,2.473977893434219e-07,3.3756066923442336e-07,0.38329706369480143,179.5037102739543,0.0003970413253063689,0.15683978012704508,0.0004266263873119707,0.189453125,0.22689732743488947,0.7608332854714325
primary,layered_3bar,16.3,1211759983913.1733,2.4757378027222923e-07,3.3756066923442336e-07,0.37761164424960014,179.520375897653,0.0003911543417776644,0.15685205757639245,0.0004263231145903029,0.19140625,0.22942117617319202,0.7606485189585794
primary,layered_3bar,16.4,1210898942009.952,2.4774982419427566e-07,3.3756066923442336e-07,0.37201012474776296,179.53648124312443,0.0003853541648671696,0.15686392193294096,0.000426020181607825,0.19140625,0.22954272852100252,0.7604645176843278
primary,layered_3bar,16.5,1210033788931.8193,2.4792696100232935e-07,3.3756066923442336e-07,0.366491279733951,179.55204518846477,0.0003796395286603675,0.15687538713794294,0.0004257158022259645,0.193359375,0.23207240012969543,0.7602802490397345
primary,layered_3bar,16.6,1209170127149.3408,2.4810404529862153e-07,3.3756066923442336e-07,0.3610539012812555,179.56708597290168,0.0003740091852909753,0.15688646665937156,0.0004254119475138541,0.193359375,0.232196234467112,0.7600967941745002
primary,layered_3bar,16.7,1208302067488.2595,2.4828228641834627e-07,3.3756066923442336e-07,0.35569679875133814,179.58162121859883,0.0003684619046957265,0.15689717350817156,0.00042510654553386186,0.1953125,0.23473173130414335,0.7599129583621925
primary,layered_3bar,16.8,1207435940757.674,2.484603860737722e-07,3.3756066923442336e-07,0.3504187985575338,179.5956679517035,0.0003629964743721282,0.15690752025393964,0.0004248018236002157,0.1953125,0.23485784558754466,0.7597299725185837
primary,layered_3bar,16.9,1206565195501.5337,2.4863969317074393e-07,3.3756066923442336e-07,0.3452187439308875,179.6092426226658,0.00035761169913916646,0.1569175190400556,0.0004244954767703644,0.197265625,0.23739917135972569,0.7595465086333115
primary,layered_3bar,17.0,1205696744077.5884,2.488187858792912e-07,3.3756066923442336e-07,0.34009549468910133,179.62236112585413,0.0003523064009009376,0.1569271815982845,0.00042418993695980624,0.197265625,0.23752756543608702,0.7593639189743668
primary,layered_3bar,17.1,1204823518890.5842,2.4899912335396937e-07,3.3756066923442336e-07,0.3350479270083608,179.6350388184923,0.00034707941841317534,0.15693651926286825,0.00042388271763716437,0.19921875,0.24007472489450415,0.7591807705394935
primary,layered_3bar,17.2,1203952870631.467,2.49179189084579e-07,3.3756066923442336e-07,0.33007493319801723,179.64729053894328,0.0003419296070526538,0.15694554298412616,0.0004235764049329432,0.19921875,0.24020540018365966,0.7589985089749617
primary,layered_3bar,17.3,1203077357943.927,2.4936052367630244e-07,3.3756066923442336e-07,0.32517542147809514,179.65913062436076,0.00033685583858943465,0.1569542633415807,0.00042326838081862146,0.201171875,0.24275839888641243,0.7588156240658273
primary,layered_3bar,17.4,1202204771737.8577,2.4954151493370997e-07,3.3756066923442336e-07,0.32034831575960104,179.67057292773345,0.0003318570009619377,0.1569626905566276,0.0004229613863031575,0.201171875,0.2428913295189901,0.758633655729614
primary,layered_3bar,17.5,1201327010790.5034,2.497238448027506e-07,3.3756066923442336e-07,0.3155925554276046,179.6816308343415,0.0003269319980548056,0.15697083450476465,0.0004226525712028821,0.203125,0.245450202261609,0.7584509585323792
primary,layered_3bar,17.6,1200452602630.428,2.499057433360059e-07,3.3756066923442336e-07,0.31090709512706466,179.6923172776467,0.00032207974947953856,0.15697870472739628,0.0004223449356849781,0.203125,0.24558538977813163,0.7582692266057265
primary,layered_3bar,17.7,1199572756168.5454,2.5008904083334203e-07,3.3756066923442336e-07,0.3062909045513743,179.70264475463657,0.0003172991903578717,0.15698631044322892,0.00042203538685602624,0.205078125,0.24815014556020196,0.7580866724262246
primary,layered_3bar,17.8,1198696628166.0383,2.50271831046183e-07,3.3756066923442336e-07,0.3017429682335973,179.71262534064067,0.0003125892711078707,0.15699366055927114,0.00042172714626072087,0.205078125,0.24828759362693467,0.7579051235006333
primary,layered_3bar,17.9,1197814855657.9304,2.50456068884884e-07,3.3756066923442336e-07,0.29726228534036847,179.72227070363874,0.00030794895723271844,0.15700076368145344,0.00042141691980745685,0.20703125,0.2508582406762582,0.7577226730954608
primary,layered_3bar,18.0,1196937102815.7473,2.5063973645253526e-07,3.3756066923442336e-07,0.29284786946843094,179.7315921180782,0.000303377229112166,0.157007628124881,0.00042110810755875434,0.20703125,0.25099795379887824,0.757541258150287
primary,layered_3bar,18.1,1196053555508.6394,2.50824888750421e-07,3.3756066923442336e-07,0.2884987484437848,179.74060047821686,0.0002988730817966248,0.15701426192373188,0.0004207972566931912,0.208984375,0.2535745006528484,0.75735887635757
primary,layered_3bar,18.2,1195174266492.2412,2.510094204759616e-07,3.3756066923442336e-07,0.2842139641234172,179.7493063110102,0.00029443552480386937,0.15702067284081425,0.00042048790398549956,0.208984375,0.2537164840783334,0.7571775505413674
primary,layered_3bar,18.3,1194289088167.5273,2.51195462616433e-07,3.3756066923442336e-07,0.2799925721995906,179.75771978855585,0.0002900635819183294,0.15702686837679355,0.0004201764792930113,0.2109375,0.2562989395168648,0.7569952060614639
primary,layered_3bar,18.4,1193408345956.742,2.5138084630998067e-07,3.3756066923442336e-07,0.2758336420066603,179.76585074011368,0.0002857562909929424,0.15703285577910236,0.00041986661532041113,0.2109375,0.25644319915194425,0.756813928461464
primary,layered_3bar,18.5,1192521673579.6677,2.515677548228294e-07,3.3756066923442336e-07,0.27173625633039344,179.77370866371444,0.0002815127037535399,0.15703864205054371,0.00041955466498830426,0.212890625,0.2590315721420205,0.7566315936313596
primary,layered_3bar,18.6,1191639556030.4587,2.5175397919765926e-07,3.3756066923442336e-07,0.26769951121976676,179.78130273737116,0.00027733188560574555,0.15704423395759767,0.0004192443171421912,0.212890625,0.2591781144834161,0.756450327041653
primary,layered_3bar,18.7,1190751554926.0815,2.519417243327666e-07,3.3756066923442336e-07,0.26372251580121225,179.788641829909,0.00027321291544435427,0.1570496380384439,0.0004189318993353618,0.21484375,0.26177240652373684,0.7562679846951539
primary,layered_3bar,18.8,1189868100657.4827,2.521287862362473e-07,3.3756066923442336e-07,0.25980439209528733,179.79573451142477,0.00026915488546517055,0.1570548606107079,0.00041862108120273886,0.21484375,0.26192124620456636,0.7560866883069829
primary,layered_3bar,18.9,1188979022262.7336,2.5231731963535665e-07,3.3756066923442336e-07,0.25594427483574206,179.8025890633894,0.00026515690097927795,0.1570599077789415,0.00041830828438208434,0.216796875,0.26452143818222024,0.7559043433959581
